beneficiary_id,employed,employment_type,employer_name,job_role,salary_monthly,employment_date,job_duration_months
262,True,Wage,Local Shop,Driver,12797.33,2023-05-16,24
7205,True,Self,Amazon,Driver,21768.03,2023-04-09,24
3354,True,Self,Flipkart,Driver,21775.6,2023-04-30,17
5552,True,Wage,Infosys,Analyst,12587.76,2023-05-21,17
6568,True,Wage,Local Shop,Operator,15337.81,2023-04-02,16
2399,True,Wage,Flipkart,Analyst,13214.47,2023-05-11,15
3678,True,Self,Flipkart,Analyst,24690.02,2023-05-02,7
8868,True,Wage,TCS,Associate,15014.4,2023-05-29,14
1577,True,Wage,Amazon,Associate,22092.75,2023-03-14,16
2731,True,Wage,Amazon,Operator,10448.25,2023-05-18,11
7691,True,Wage,Local Shop,Associate,17778.93,2023-04-14,12
8126,True,Self,Local Shop,Driver,20678.32,2023-02-01,13
8884,True,Wage,Infosys,Associate,16845.17,2023-04-15,17
4354,True,Wage,Flipkart,Analyst,15966.79,2023-01-07,17
826,True,Self,Amazon,Operator,13453.65,2023-02-05,19
1827,True,Wage,Amazon,Associate,11042.57,2023-05-10,21
6527,True,Self,TCS,Analyst,11250.82,2023-05-31,24
9167,True,Self,Local Shop,Analyst,21875.97,2023-02-28,13
8238,True,Self,Amazon,Driver,22308.85,2023-02-16,13
7929,True,Self,Local Shop,Associate,20983.73,2023-01-14,20
2364,True,Wage,Flipkart,Operator,12269.73,2023-04-15,14
7321,True,Self,Local Shop,Driver,18930.78,2023-01-25,10
5076,True,Wage,Flipkart,Associate,15893.81,2023-03-17,12
8811,True,Self,Amazon,Operator,12095.68,2023-01-14,14
5835,True,Self,TCS,Operator,17747.75,2023-02-05,20
6240,True,Self,Infosys,Analyst,22396.99,2023-05-19,19
1316,True,Self,Amazon,Driver,13145.4,2023-04-07,12
3615,True,Wage,Local Shop,Driver,16786.86,2023-04-27,22
6366,True,Wage,Amazon,Driver,18431.82,2023-01-26,10
6297,True,Self,Local Shop,Driver,13591.54,2023-01-21,18
2629,True,Self,Local Shop,Analyst,10831.99,2023-02-03,19
9972,True,Self,Amazon,Operator,21868.73,2023-05-31,24
2887,True,Wage,Local Shop,Associate,21717.93,2023-03-09,18
9204,True,Self,Amazon,Operator,22815.53,2023-01-23,11
7248,True,Self,Local Shop,Operator,13544.85,2023-05-20,18
3107,True,Wage,Local Shop,Operator,14461.85,2023-03-31,20
4833,True,Self,TCS,Driver,18520.59,2023-04-16,10
4618,True,Wage,Amazon,Driver,15116.49,2023-02-06,14
8833,True,Wage,Local Shop,Associate,15791.88,2023-02-17,18
7648,True,Self,Amazon,Associate,17745.56,2023-02-27,11
6432,True,Self,TCS,Operator,16091.98,2023-05-30,11
2152,True,Wage,Amazon,Driver,10642.28,2023-04-09,20
1438,True,Wage,Amazon,Analyst,17472.45,2023-04-03,15
9262,True,Wage,TCS,Driver,18441.88,2023-05-22,19
8576,True,Self,TCS,Analyst,11775.51,2023-01-04,18
2164,True,Wage,Flipkart,Operator,13563.76,2023-05-27,15
1229,True,Self,Amazon,Analyst,11742.27,2023-01-01,11
1361,True,Self,Amazon,Driver,16921.36,2023-02-04,19
2465,True,Wage,Infosys,Driver,12437.27,2023-03-24,12
1637,True,Wage,Local Shop,Driver,15904.05,2023-01-17,11
8082,True,Wage,TCS,Operator,18693.9,2023-04-24,18
8274,True,Self,Local Shop,Operator,24048.45,2023-04-26,10
5508,True,Wage,TCS,Analyst,14476.95,2023-03-21,18
9645,True,Self,Infosys,Associate,18104.27,2023-05-09,13
1632,True,Wage,Flipkart,Driver,12199.57,2023-03-10,10
2189,True,Wage,Infosys,Analyst,22025.85,2023-03-04,21
6629,True,Self,Flipkart,Driver,20772.23,2023-01-26,6
180,True,Wage,Infosys,Analyst,23430.13,2023-01-25,13
2408,True,Wage,Infosys,Driver,13925.79,2023-03-25,21
5217,True,Self,Amazon,Driver,13175.01,2023-05-05,24
3574,True,Wage,Local Shop,Associate,18002.01,2023-02-20,22
2587,True,Wage,Amazon,Analyst,24100.97,2023-03-14,24
9766,True,Self,Local Shop,Driver,11324.0,2023-01-25,12
9048,True,Wage,Flipkart,Associate,24549.81,2023-03-06,10
4742,True,Self,Amazon,Analyst,10293.96,2023-01-19,19
264,True,Self,Local Shop,Operator,13499.77,2023-03-27,19
5739,True,Wage,Local Shop,Associate,14635.89,2023-02-19,20
1954,True,Self,TCS,Operator,14122.8,2023-02-01,15
4183,True,Wage,TCS,Driver,23460.86,2023-03-09,13
8164,True,Wage,Local Shop,Driver,15479.42,2023-01-14,11
453,True,Self,Infosys,Operator,18876.56,2023-03-03,18
2448,True,Wage,Local Shop,Operator,22596.84,2023-04-09,13
6511,True,Wage,Infosys,Driver,17404.89,2023-05-15,14
6133,True,Wage,Amazon,Driver,12251.46,2023-04-27,17
909,True,Wage,Local Shop,Associate,18243.74,2023-04-16,6
6189,True,Self,TCS,Driver,19336.36,2023-04-14,6
4535,True,Wage,TCS,Operator,11511.39,2023-01-19,21
8870,True,Wage,Amazon,Operator,13074.43,2023-03-31,16
2435,True,Self,Infosys,Associate,24395.6,2023-03-23,12
3280,True,Wage,TCS,Associate,21700.01,2023-04-09,8
8079,True,Wage,Local Shop,Operator,16933.19,2023-05-11,7
6155,True,Self,Flipkart,Analyst,21992.92,2023-05-23,13
1551,True,Self,Flipkart,Associate,20185.45,2023-01-09,18
3622,True,Wage,Flipkart,Analyst,19616.59,2023-05-25,8
6100,True,Self,Infosys,Analyst,12153.25,2023-05-04,21
8063,True,Self,Flipkart,Driver,17800.6,2023-02-15,15
8473,True,Self,TCS,Driver,19373.49,2023-03-01,14
2960,True,Self,TCS,Operator,12452.72,2023-04-17,19
6687,True,Self,Local Shop,Analyst,14269.08,2023-01-24,20
1401,True,Wage,Flipkart,Analyst,14273.81,2023-03-02,7
9164,True,Wage,Flipkart,Analyst,24809.58,2023-04-01,15
3182,True,Wage,Flipkart,Analyst,11588.24,2023-04-17,21
2636,True,Self,Infosys,Driver,12025.57,2023-02-26,9
9468,True,Wage,Flipkart,Operator,19641.69,2023-02-09,12
4691,True,Wage,Flipkart,Associate,13437.1,2023-03-05,6
1342,True,Self,Infosys,Analyst,14623.09,2023-01-19,14
1218,True,Wage,Local Shop,Associate,17439.59,2023-02-17,12
1496,True,Wage,Amazon,Driver,19225.31,2023-02-03,17
6737,True,Wage,TCS,Associate,15899.34,2023-01-25,24
8666,True,Wage,Flipkart,Driver,16285.71,2023-05-23,14
6926,True,Wage,Flipkart,Operator,15353.48,2023-05-14,8
6275,True,Wage,Local Shop,Driver,16058.55,2023-01-29,21
8605,True,Wage,Infosys,Driver,23037.27,2023-02-19,12
9825,True,Wage,Local Shop,Analyst,11797.18,2023-01-31,18
9520,True,Wage,Infosys,Operator,11489.85,2023-03-19,10
5058,True,Self,Local Shop,Analyst,11710.93,2023-01-11,12
5699,True,Self,Flipkart,Associate,17711.86,2023-04-13,24
1252,True,Self,TCS,Analyst,16530.17,2023-04-05,19
7080,True,Self,Infosys,Driver,20540.6,2023-02-25,22
8354,True,Self,Infosys,Analyst,14014.14,2023-05-25,20
838,True,Self,Infosys,Analyst,14554.12,2023-04-28,23
4902,True,Wage,Flipkart,Operator,11050.87,2023-02-17,8
367,True,Wage,Local Shop,Associate,13789.36,2023-01-20,23
5636,True,Wage,Infosys,Operator,19868.69,2023-03-09,10
641,True,Wage,Flipkart,Associate,23613.65,2023-04-17,16
2751,True,Self,Local Shop,Driver,18949.09,2023-01-16,18
2621,True,Wage,Local Shop,Analyst,17826.42,2023-01-29,22
8025,True,Self,TCS,Driver,11547.93,2023-05-01,20
7399,True,Wage,Infosys,Analyst,24728.14,2023-01-22,12
2762,True,Wage,Amazon,Associate,10566.85,2023-04-14,18
8757,True,Self,Local Shop,Analyst,19321.03,2023-04-26,21
6418,True,Self,TCS,Operator,12857.71,2023-04-03,24
7138,True,Self,Infosys,Associate,24650.68,2023-01-03,14
4090,True,Self,Local Shop,Associate,16433.42,2023-05-05,11
4682,True,Self,Infosys,Driver,24610.47,2023-02-05,15
9911,True,Wage,Local Shop,Driver,11795.48,2023-03-27,22
3770,True,Self,Amazon,Driver,10734.24,2023-02-02,18
513,True,Wage,Flipkart,Analyst,15255.9,2023-01-09,8
152,True,Self,TCS,Driver,17651.04,2023-03-22,12
4499,True,Wage,Amazon,Driver,14547.78,2023-04-07,15
8078,True,Self,Local Shop,Operator,20262.23,2023-03-12,9
750,True,Self,Infosys,Associate,19034.01,2023-03-27,23
3603,True,Self,Amazon,Driver,24224.11,2023-01-02,6
2016,True,Self,Amazon,Operator,12453.69,2023-03-06,9
9348,True,Self,Flipkart,Operator,20640.64,2023-02-25,19
4628,True,Wage,Local Shop,Associate,21266.4,2023-01-19,13
1744,True,Self,Flipkart,Analyst,15596.77,2023-01-23,12
6234,True,Wage,Infosys,Operator,18697.87,2023-03-22,24
4950,True,Self,Flipkart,Operator,16040.04,2023-01-17,11
4460,True,Wage,TCS,Operator,23930.13,2023-01-28,7
4259,True,Self,Flipkart,Associate,19268.89,2023-04-24,19
3197,True,Self,TCS,Operator,17178.66,2023-01-22,24
3728,True,Self,Flipkart,Analyst,10580.32,2023-01-13,15
5356,True,Self,Local Shop,Associate,15039.59,2023-03-18,13
9002,True,Self,Local Shop,Associate,14977.61,2023-05-13,12
4890,True,Wage,Local Shop,Analyst,20756.26,2023-04-21,10
3051,True,Wage,Local Shop,Operator,14472.31,2023-01-09,8
4930,True,Self,Flipkart,Operator,16044.69,2023-03-31,19
7059,True,Wage,Infosys,Associate,11371.0,2023-01-05,8
7211,True,Wage,Amazon,Analyst,14934.91,2023-04-08,21
951,True,Self,TCS,Driver,19213.64,2023-04-12,18
9015,True,Self,Flipkart,Analyst,24766.21,2023-04-11,12
9662,True,Self,Local Shop,Analyst,14966.35,2023-03-14,24
5134,True,Self,Flipkart,Driver,20493.14,2023-01-29,20
194,True,Wage,Flipkart,Operator,20032.22,2023-05-07,23
4501,True,Self,Infosys,Analyst,24917.43,2023-04-11,13
3878,True,Wage,Flipkart,Associate,10209.23,2023-04-09,17
8000,True,Wage,Flipkart,Associate,19285.19,2023-05-25,7
3244,True,Self,TCS,Analyst,19357.86,2023-04-17,13
7914,True,Self,TCS,Driver,17886.33,2023-02-16,9
1134,True,Self,Local Shop,Operator,23505.11,2023-01-05,6
2070,True,Wage,Amazon,Operator,24214.84,2023-05-30,6
5369,True,Wage,Flipkart,Driver,16150.72,2023-04-20,14
6498,True,Self,TCS,Operator,17622.34,2023-01-20,10
8935,True,Wage,Local Shop,Operator,16352.03,2023-03-22,12
1379,True,Wage,Flipkart,Operator,17101.39,2023-01-15,13
1616,True,Self,TCS,Operator,14120.62,2023-04-22,16
9506,True,Wage,Infosys,Driver,10528.05,2023-01-09,11
4125,True,Self,Local Shop,Associate,13391.48,2023-02-20,13
7696,True,Self,TCS,Operator,16528.78,2023-01-11,14
4745,True,Wage,TCS,Operator,11553.0,2023-03-29,9
8819,True,Wage,Amazon,Driver,12972.35,2023-01-20,22
5547,True,Self,Amazon,Operator,21173.19,2023-04-25,14
3886,True,Wage,TCS,Analyst,18697.81,2023-01-16,16
1745,True,Self,TCS,Associate,16490.24,2023-03-22,7
8364,True,Self,Local Shop,Associate,19729.81,2023-02-27,21
2097,True,Self,Amazon,Driver,12649.99,2023-03-26,14
4942,True,Self,Infosys,Associate,10084.56,2023-03-19,19
6806,True,Self,Local Shop,Operator,20040.39,2023-03-18,6
7736,True,Self,Local Shop,Associate,21338.27,2023-05-15,19
992,True,Self,Amazon,Driver,19465.32,2023-03-30,22
1669,True,Self,Flipkart,Operator,21121.26,2023-03-24,10
7489,True,Wage,Infosys,Driver,15782.26,2023-01-27,24
8244,True,Wage,Infosys,Driver,22712.71,2023-04-22,19
9190,True,Wage,Local Shop,Analyst,12906.33,2023-01-13,11
1626,True,Wage,Local Shop,Driver,11401.99,2023-01-23,11
3793,True,Self,Infosys,Driver,15836.66,2023-04-29,11
5857,True,Wage,Infosys,Analyst,12968.86,2023-02-27,11
4325,True,Wage,Amazon,Driver,14321.12,2023-03-24,12
3564,True,Self,Local Shop,Associate,22404.01,2023-02-05,24
2228,True,Wage,TCS,Associate,12208.74,2023-03-13,10
1303,True,Wage,Amazon,Analyst,12770.34,2023-05-30,18
8750,True,Self,Amazon,Analyst,21025.86,2023-05-15,9
1205,True,Wage,Infosys,Analyst,22205.64,2023-02-28,13
2172,True,Self,TCS,Operator,11119.23,2023-05-03,12
6889,True,Wage,Infosys,Driver,17289.56,2023-03-05,8
4763,True,Self,Amazon,Analyst,21120.37,2023-01-21,23
1839,True,Wage,Local Shop,Associate,14474.98,2023-05-16,16
5689,True,Wage,Infosys,Associate,13721.96,2023-02-24,22
9646,True,Self,TCS,Analyst,19007.32,2023-04-26,19
7467,True,Self,Amazon,Associate,10600.71,2023-02-15,6
5381,True,Wage,Local Shop,Analyst,15992.77,2023-01-09,7
6694,True,Self,Local Shop,Operator,23358.61,2023-04-02,19
9748,True,Self,TCS,Analyst,19642.1,2023-04-25,23
5912,True,Self,Amazon,Operator,10843.56,2023-05-27,20
7598,True,Wage,Local Shop,Analyst,24600.34,2023-04-05,14
7005,True,Self,Local Shop,Associate,21967.25,2023-04-21,14
9315,True,Self,Local Shop,Analyst,21314.07,2023-01-31,17
1141,True,Self,Local Shop,Associate,20748.03,2023-01-15,24
2935,True,Self,Local Shop,Analyst,19458.85,2023-02-19,20
760,True,Wage,Amazon,Driver,15318.72,2023-01-15,16
1713,True,Self,Amazon,Operator,19872.11,2023-05-18,9
3685,True,Wage,Local Shop,Driver,21693.09,2023-05-19,19
5398,True,Wage,Amazon,Operator,23179.22,2023-01-18,6
8331,True,Wage,TCS,Operator,19107.74,2023-03-17,23
3536,True,Wage,TCS,Analyst,11067.63,2023-03-12,13
4747,True,Wage,Local Shop,Operator,16228.78,2023-05-25,24
9471,True,Wage,Local Shop,Operator,12008.48,2023-02-05,14
2349,True,Wage,Amazon,Operator,16145.68,2023-03-02,21
8327,True,Wage,Flipkart,Associate,22421.89,2023-03-24,6
2347,True,Wage,Infosys,Associate,17705.13,2023-03-16,18
6263,True,Self,TCS,Driver,13054.49,2023-01-09,15
6690,True,Self,Flipkart,Associate,22832.23,2023-02-13,23
1586,True,Self,Flipkart,Operator,21426.68,2023-04-14,24
9604,True,Wage,TCS,Operator,16211.71,2023-03-15,24
2792,True,Wage,Amazon,Analyst,15652.91,2023-05-05,23
5447,True,Wage,TCS,Associate,24691.84,2023-02-22,21
4187,True,Wage,Flipkart,Analyst,12854.51,2023-04-03,16
6137,True,Self,Flipkart,Analyst,14032.07,2023-03-28,15
8606,True,Self,Infosys,Analyst,18684.8,2023-04-10,15
7217,True,Wage,TCS,Analyst,18985.84,2023-02-21,10
2302,True,Wage,Amazon,Driver,23651.36,2023-05-01,14
8320,True,Self,Local Shop,Analyst,18253.21,2023-04-24,16
1634,True,Wage,Infosys,Driver,15499.5,2023-03-21,9
3156,True,Self,Flipkart,Analyst,17043.67,2023-05-30,17
7065,True,Self,Amazon,Operator,23251.42,2023-01-28,12
2094,True,Wage,Infosys,Associate,23709.61,2023-03-31,9
2414,True,Wage,TCS,Driver,17956.39,2023-02-18,18
9414,True,Wage,Infosys,Analyst,16239.75,2023-05-02,17
6947,True,Self,TCS,Associate,18677.98,2023-02-15,14
7647,True,Self,TCS,Analyst,10943.2,2023-01-20,22
2796,True,Wage,Infosys,Driver,20566.2,2023-02-13,10
7328,True,Wage,Amazon,Analyst,17431.97,2023-01-16,11
739,True,Wage,Local Shop,Associate,19063.52,2023-05-06,16
5531,True,Self,Flipkart,Driver,12922.92,2023-04-25,13
4211,True,Wage,Amazon,Operator,14587.74,2023-05-14,18
1190,True,Wage,Amazon,Operator,21299.58,2023-02-15,22
3461,True,Self,Flipkart,Analyst,21359.87,2023-03-29,14
3073,True,Wage,Infosys,Driver,20918.35,2023-05-01,11
1906,True,Self,Flipkart,Driver,17081.25,2023-04-13,14
7200,True,Wage,Infosys,Driver,23878.94,2023-04-12,8
4631,True,Self,TCS,Driver,20785.93,2023-05-18,20
7033,True,Self,Local Shop,Associate,14798.16,2023-05-09,24
2514,True,Wage,TCS,Analyst,23221.47,2023-02-17,19
3980,True,Self,Infosys,Operator,22248.51,2023-01-24,22
8672,True,Self,TCS,Associate,14247.39,2023-04-04,13
3957,True,Self,Infosys,Driver,16558.15,2023-04-07,7
6686,True,Wage,Flipkart,Analyst,10008.61,2023-02-02,17
3357,True,Wage,Infosys,Analyst,24502.45,2023-04-30,24
6707,True,Self,TCS,Operator,11589.83,2023-01-27,14
38,True,Wage,Flipkart,Associate,24463.35,2023-01-24,14
5616,True,Self,Flipkart,Operator,11244.7,2023-01-20,16
22,True,Wage,Local Shop,Driver,24267.62,2023-05-26,9
7958,True,Self,Flipkart,Operator,23818.59,2023-03-11,15
3595,True,Self,Amazon,Driver,12188.73,2023-02-09,21
9849,True,Self,TCS,Analyst,14004.04,2023-01-27,7
5079,True,Wage,TCS,Analyst,12311.94,2023-04-26,14
4453,True,Wage,Local Shop,Analyst,22876.93,2023-01-18,24
1537,True,Wage,Flipkart,Driver,20717.68,2023-01-18,22
2314,True,Self,Local Shop,Associate,15782.01,2023-02-28,8
408,True,Wage,Infosys,Associate,11417.01,2023-02-24,12
4778,True,Self,Flipkart,Driver,23675.75,2023-01-27,17
7194,True,Self,Local Shop,Analyst,13487.5,2023-04-14,14
4887,True,Wage,Flipkart,Driver,20182.55,2023-01-17,9
6608,True,Self,Local Shop,Operator,23900.34,2023-04-03,7
4086,True,Self,Flipkart,Operator,16099.66,2023-04-30,9
5401,True,Self,Amazon,Driver,16569.72,2023-04-12,15
2963,True,Wage,Amazon,Associate,13241.61,2023-04-18,20
4197,True,Wage,Infosys,Associate,10598.02,2023-04-30,9
6612,True,Self,TCS,Operator,23790.11,2023-01-04,19
6333,True,Wage,Flipkart,Analyst,14287.36,2023-05-12,11
3130,True,Self,Infosys,Driver,10142.97,2023-04-21,20
2362,True,Self,Amazon,Analyst,17973.58,2023-05-25,7
1389,True,Wage,Amazon,Operator,23048.92,2023-04-20,21
6390,True,Self,Infosys,Associate,16878.21,2023-03-14,11
322,True,Wage,Flipkart,Analyst,12588.07,2023-05-29,19
3419,True,Self,Local Shop,Driver,18094.79,2023-02-27,14
8225,True,Wage,Infosys,Associate,23024.15,2023-02-26,9
49,True,Self,Flipkart,Analyst,24898.82,2023-03-12,17
8482,True,Self,Amazon,Associate,12395.66,2023-03-25,14
13,True,Wage,Flipkart,Associate,24494.22,2023-02-24,22
7308,True,Wage,Amazon,Operator,12024.08,2023-04-16,8
3553,True,Wage,Amazon,Analyst,16818.01,2023-05-07,21
6450,True,Self,Flipkart,Driver,24926.64,2023-03-17,8
5268,True,Self,Amazon,Analyst,13267.19,2023-02-25,24
1627,True,Wage,Flipkart,Associate,14514.59,2023-01-29,24
1381,True,Wage,Infosys,Analyst,20873.93,2023-01-04,18
9982,True,Self,TCS,Driver,13595.96,2023-03-21,9
3204,True,Self,Amazon,Operator,24361.5,2023-02-13,22
2617,True,Wage,Flipkart,Operator,22224.82,2023-03-27,7
7532,True,Wage,Infosys,Associate,21423.47,2023-02-15,14
4356,True,Self,Flipkart,Operator,22464.15,2023-02-16,19
4339,True,Wage,Infosys,Operator,13767.01,2023-02-05,17
7704,True,Self,Flipkart,Driver,18079.01,2023-03-02,24
6087,True,Wage,Infosys,Associate,11515.49,2023-02-14,7
645,True,Wage,Amazon,Driver,10628.29,2023-04-05,23
1960,True,Wage,Flipkart,Operator,15628.69,2023-03-01,23
4999,True,Wage,Infosys,Operator,10872.94,2023-02-02,9
8583,True,Self,Flipkart,Operator,11507.24,2023-03-24,20
3053,True,Self,Infosys,Analyst,17439.17,2023-02-08,21
1490,True,Self,Amazon,Associate,23269.95,2023-01-10,22
8202,True,Wage,TCS,Analyst,17755.27,2023-01-13,6
8746,True,Wage,Flipkart,Associate,18331.38,2023-04-23,20
661,True,Wage,Flipkart,Operator,14292.03,2023-01-05,24
7219,True,Self,TCS,Analyst,22355.31,2023-04-07,12
574,True,Self,Flipkart,Associate,24711.61,2023-01-05,12
1098,True,Self,Flipkart,Analyst,17643.09,2023-05-10,15
4421,True,Self,Amazon,Analyst,19570.53,2023-02-27,8
3992,True,Self,Amazon,Operator,18305.64,2023-03-24,12
9513,True,Wage,Amazon,Analyst,16487.77,2023-05-14,11
4067,True,Wage,Local Shop,Associate,11115.35,2023-05-03,17
5949,True,Self,Local Shop,Driver,19711.54,2023-04-03,12
7406,True,Wage,Flipkart,Associate,14708.03,2023-01-24,12
4416,True,Wage,Infosys,Operator,14566.28,2023-04-19,18
9835,True,Self,Amazon,Analyst,19202.94,2023-03-23,19
9396,True,Wage,Amazon,Operator,15583.87,2023-03-09,13
1653,True,Self,Infosys,Operator,20948.04,2023-01-17,10
2180,True,Wage,Flipkart,Driver,22076.57,2023-05-30,16
2557,True,Self,Infosys,Driver,19190.48,2023-03-25,16
7025,True,Wage,Infosys,Operator,20112.43,2023-03-27,13
3702,True,Self,Amazon,Analyst,24179.4,2023-01-12,15
3809,True,Wage,Flipkart,Driver,23448.28,2023-02-23,23
794,True,Self,TCS,Analyst,10991.48,2023-05-14,8
426,True,Wage,TCS,Operator,23688.41,2023-05-26,10
1255,True,Wage,Flipkart,Operator,21857.53,2023-01-01,7
2692,True,Wage,Flipkart,Associate,23788.67,2023-02-24,20
9156,True,Self,Infosys,Associate,18248.6,2023-01-18,8
8653,True,Self,Flipkart,Driver,15402.0,2023-03-02,23
700,True,Wage,Amazon,Operator,14207.5,2023-05-28,17
2341,True,Self,Infosys,Driver,17422.54,2023-03-24,17
9026,True,Wage,Infosys,Associate,14137.72,2023-03-20,13
8407,True,Self,TCS,Driver,10273.46,2023-02-08,15
2127,True,Wage,Amazon,Associate,18625.98,2023-02-25,6
606,True,Self,Infosys,Operator,23636.48,2023-03-09,20
9258,True,Wage,Amazon,Associate,24230.73,2023-02-03,15
5865,True,Self,Amazon,Driver,17298.41,2023-01-08,20
5380,True,Self,TCS,Analyst,12069.32,2023-01-08,23
397,True,Self,TCS,Analyst,14032.65,2023-02-20,20
8904,True,Wage,Flipkart,Driver,21549.58,2023-05-26,16
5782,True,Self,Flipkart,Driver,18093.29,2023-01-18,21
6470,True,Wage,TCS,Driver,22640.59,2023-04-04,22
9466,True,Wage,Flipkart,Operator,16224.59,2023-03-27,20
8206,True,Wage,Local Shop,Associate,17973.45,2023-01-08,18
7177,True,Self,Infosys,Analyst,19208.1,2023-03-27,9
9951,True,Wage,Infosys,Operator,16485.64,2023-02-12,13
4351,True,Self,TCS,Associate,13772.95,2023-04-13,24
6196,True,Self,TCS,Operator,15109.97,2023-04-27,8
9417,True,Self,Amazon,Operator,24355.95,2023-04-30,6
9970,True,Wage,Local Shop,Driver,15164.54,2023-04-28,14
1187,True,Wage,Infosys,Operator,24568.86,2023-03-04,8
3528,True,Wage,Infosys,Driver,20169.38,2023-05-25,16
2730,True,Wage,Infosys,Driver,21587.67,2023-02-22,8
2434,True,Self,TCS,Operator,16565.86,2023-04-04,8
9352,True,Self,TCS,Operator,13078.03,2023-02-02,14
7125,True,Self,Infosys,Analyst,17884.95,2023-01-09,21
8641,True,Wage,Infosys,Associate,19755.77,2023-03-30,6
2974,True,Self,Flipkart,Associate,23120.03,2023-02-07,22
8706,True,Wage,Amazon,Analyst,17237.03,2023-02-26,14
230,True,Wage,Flipkart,Analyst,10985.83,2023-05-06,20
1343,True,Self,Infosys,Operator,13021.92,2023-03-03,7
6224,True,Wage,Infosys,Analyst,15124.75,2023-02-19,12
2913,True,Self,Infosys,Driver,11229.68,2023-05-08,7
1562,True,Wage,Amazon,Analyst,11252.49,2023-01-02,24
7739,True,Wage,Infosys,Operator,11427.84,2023-03-05,12
3935,True,Self,Infosys,Driver,10025.94,2023-04-22,6
279,True,Wage,TCS,Associate,14458.05,2023-02-27,7
63,True,Self,TCS,Analyst,22672.65,2023-04-25,18
2616,True,Wage,Infosys,Driver,13066.23,2023-02-10,18
7435,True,Wage,Amazon,Associate,16644.85,2023-01-30,7
1144,True,Wage,Amazon,Analyst,24983.1,2023-01-16,10
3858,True,Self,TCS,Driver,21874.0,2023-05-25,21
4699,True,Self,Local Shop,Associate,15615.76,2023-03-01,20
9878,True,Self,Flipkart,Associate,13457.45,2023-01-31,9
2102,True,Wage,TCS,Driver,21807.38,2023-04-30,8
5485,True,Self,Amazon,Analyst,17319.26,2023-04-11,19
4004,True,Wage,TCS,Analyst,19883.73,2023-01-02,13
8829,True,Self,Infosys,Analyst,10574.54,2023-04-19,11
9967,True,Wage,Flipkart,Driver,21873.51,2023-01-23,14
4705,True,Wage,Flipkart,Associate,10567.73,2023-02-04,10
3609,True,Self,TCS,Associate,12579.52,2023-03-28,8
7100,True,Wage,Amazon,Operator,20671.35,2023-02-25,22
9455,True,Self,TCS,Analyst,11192.53,2023-03-05,9
5429,True,Self,Local Shop,Associate,15778.22,2023-05-03,9
2413,True,Wage,TCS,Analyst,14295.13,2023-02-27,23
930,True,Wage,Amazon,Analyst,14229.13,2023-05-21,11
4161,True,Self,Infosys,Operator,11117.53,2023-05-20,23
