beneficiary_id,feedback_text,rating,feedback_date,sentiment_score
527,Too fast,3,2023-06-04T16:00:00,0.54
528,Very helpful,3,2023-06-05T14:00:00,0.33
529,Very helpful,5,2023-06-10T13:00:00,0.37
530,Too fast,5,2023-06-18T14:00:00,0.5
531,Could be better,5,2023-06-01T15:00:00,0.89
532,Too fast,5,2023-06-14T15:00:00,0.85
533,Too fast,5,2023-06-11T17:00:00,0.89
534,Very helpful,2,2023-06-11T11:00:00,0.83
535,Too fast,3,2023-06-11T13:00:00,0.36
536,Could be better,4,2023-06-24T10:00:00,0.78
537,Excellent content,2,2023-06-17T13:00:00,0.48
538,Too fast,4,2023-06-24T09:00:00,0.37
539,Could be better,3,2023-06-20T11:00:00,0.31
540,Excellent content,3,2023-06-19T14:00:00,0.81
541,Excellent content,4,2023-06-17T17:00:00,0.84
542,Could be better,4,2023-06-05T11:00:00,0.62
543,Too fast,3,2023-06-20T16:00:00,0.49
544,Too fast,2,2023-06-02T09:00:00,0.74
545,Excellent content,4,2023-06-04T13:00:00,0.83
546,Could be better,4,2023-06-24T17:00:00,0.32
547,Very helpful,4,2023-06-01T17:00:00,0.81
548,Could be better,4,2023-06-05T12:00:00,0.66
549,Excellent content,2,2023-06-24T11:00:00,0.68
550,Could be better,4,2023-06-05T10:00:00,0.6
551,Could be better,4,2023-06-23T12:00:00,0.63
552,Too fast,4,2023-06-17T14:00:00,0.76
553,Excellent content,5,2023-06-16T15:00:00,0.65
554,Excellent content,4,2023-06-24T17:00:00,0.36
555,Too fast,5,2023-06-14T13:00:00,0.64
556,Too fast,3,2023-06-28T18:00:00,0.82
557,Could be better,3,2023-06-06T17:00:00,0.76
558,Could be better,4,2023-06-27T10:00:00,0.74
559,Very helpful,4,2023-06-24T14:00:00,0.38
560,Could be better,3,2023-06-04T10:00:00,0.86
561,Very helpful,3,2023-06-14T10:00:00,0.48
562,Excellent content,5,2023-06-02T09:00:00,0.87
563,Very helpful,4,2023-06-03T16:00:00,0.35
564,Very helpful,3,2023-06-04T11:00:00,0.36
565,Too fast,4,2023-06-19T11:00:00,0.69
566,Very helpful,5,2023-06-03T16:00:00,0.72
567,Too fast,3,2023-06-17T11:00:00,0.82
568,Too fast,4,2023-06-17T12:00:00,0.93
569,Excellent content,4,2023-06-23T11:00:00,0.61
570,Too fast,3,2023-06-20T14:00:00,0.89
571,Very helpful,4,2023-06-13T18:00:00,0.41
572,Could be better,5,2023-06-11T11:00:00,0.45
573,Excellent content,4,2023-06-07T11:00:00,0.57
574,Too fast,5,2023-06-06T15:00:00,0.34
575,Excellent content,4,2023-06-04T18:00:00,0.55
576,Could be better,3,2023-06-04T17:00:00,0.7
577,Too fast,4,2023-06-15T15:00:00,0.34
578,Too fast,5,2023-06-09T17:00:00,0.86
579,Very helpful,4,2023-06-21T17:00:00,0.63
580,Too fast,5,2023-06-05T13:00:00,0.87
581,Too fast,5,2023-06-13T18:00:00,0.41
582,Excellent content,4,2023-06-06T09:00:00,0.49
583,Could be better,4,2023-06-01T18:00:00,0.76
584,Very helpful,4,2023-06-04T11:00:00,0.84
585,Too fast,4,2023-06-04T12:00:00,0.65
586,Too fast,4,2023-06-10T17:00:00,0.68
587,Too fast,4,2023-06-11T13:00:00,0.48
588,Could be better,4,2023-06-05T11:00:00,0.56
589,Could be better,4,2023-06-03T17:00:00,0.57
590,Very helpful,4,2023-06-01T12:00:00,0.58
591,Very helpful,3,2023-06-16T16:00:00,0.31
592,Excellent content,2,2023-06-16T12:00:00,0.47
593,Too fast,4,2023-06-18T17:00:00,0.42
594,Could be better,4,2023-06-27T14:00:00,0.73
595,Too fast,3,2023-06-20T12:00:00,0.43
596,Very helpful,3,2023-06-13T17:00:00,0.64
597,Very helpful,2,2023-06-20T16:00:00,0.78
598,Excellent content,4,2023-06-11T12:00:00,0.49
599,Too fast,4,2023-06-20T12:00:00,0.62
600,Very helpful,5,2023-06-14T10:00:00,0.7
601,Too fast,4,2023-06-21T17:00:00,0.8
602,Very helpful,4,2023-06-01T17:00:00,0.75
603,Could be better,3,2023-06-11T18:00:00,0.55
604,Could be better,2,2023-06-26T16:00:00,0.55
605,Very helpful,3,2023-06-10T18:00:00,0.65
606,Excellent content,4,2023-06-19T10:00:00,0.48
607,Excellent content,4,2023-06-07T17:00:00,0.42
608,Could be better,4,2023-06-19T11:00:00,0.85
609,Excellent content,3,2023-06-11T16:00:00,0.82
610,Very helpful,3,2023-06-25T11:00:00,0.45
611,Too fast,4,2023-06-22T16:00:00,0.48
612,Excellent content,4,2023-06-24T15:00:00,0.54
613,Excellent content,4,2023-06-11T14:00:00,0.89
614,Very helpful,4,2023-06-14T14:00:00,0.65
615,Very helpful,5,2023-06-04T12:00:00,0.94
616,Too fast,4,2023-06-16T14:00:00,0.57
617,Very helpful,3,2023-06-15T10:00:00,0.9
618,Very helpful,4,2023-06-22T11:00:00,0.91
619,Could be better,2,2023-06-12T10:00:00,0.53
620,Too fast,3,2023-06-14T15:00:00,0.31
621,Too fast,4,2023-06-05T11:00:00,0.35
622,Too fast,4,2023-06-04T09:00:00,0.94
623,Very helpful,3,2023-06-03T17:00:00,0.63
624,Excellent content,2,2023-06-04T11:00:00,0.43
625,Too fast,5,2023-06-06T17:00:00,0.33
626,Excellent content,5,2023-06-13T18:00:00,0.64
627,Excellent content,4,2023-06-05T09:00:00,0.63
628,Excellent content,4,2023-06-05T09:00:00,0.74
629,Could be better,3,2023-06-19T14:00:00,0.51
630,Could be better,4,2023-06-12T12:00:00,0.44
631,Excellent content,4,2023-06-10T18:00:00,0.7
632,Could be better,2,2023-06-27T13:00:00,0.51
633,Could be better,5,2023-06-03T14:00:00,0.42
634,Could be better,5,2023-06-04T18:00:00,0.62
635,Excellent content,5,2023-06-23T10:00:00,0.37
636,Could be better,2,2023-06-22T11:00:00,0.39
637,Could be better,5,2023-06-11T12:00:00,0.81
638,Excellent content,5,2023-06-03T17:00:00,0.51
639,Could be better,4,2023-06-04T15:00:00,0.63
640,Too fast,4,2023-06-17T11:00:00,0.71
641,Could be better,3,2023-06-15T10:00:00,0.9
642,Could be better,4,2023-06-12T14:00:00,0.45
643,Excellent content,4,2023-06-10T17:00:00,0.46
644,Excellent content,4,2023-06-07T11:00:00,0.34
645,Could be better,4,2023-06-18T13:00:00,0.72
646,Too fast,5,2023-06-15T12:00:00,0.86
647,Very helpful,4,2023-06-23T13:00:00,0.74
648,Excellent content,2,2023-06-11T10:00:00,0.67
649,Excellent content,4,2023-06-18T16:00:00,0.78
650,Excellent content,4,2023-06-16T14:00:00,0.71
651,Too fast,4,2023-06-02T11:00:00,0.57
652,Excellent content,2,2023-06-03T11:00:00,0.79
653,Too fast,4,2023-06-07T16:00:00,0.59
654,Excellent content,5,2023-06-10T10:00:00,0.53
655,Too fast,3,2023-06-11T13:00:00,0.36
656,Excellent content,4,2023-06-11T09:00:00,0.4
657,Excellent content,5,2023-06-03T13:00:00,0.6
658,Too fast,3,2023-06-25T14:00:00,0.94
659,Too fast,4,2023-06-13T15:00:00,0.77
660,Excellent content,4,2023-06-14T18:00:00,0.9
661,Excellent content,2,2023-06-05T13:00:00,0.47
662,Excellent content,4,2023-06-05T09:00:00,0.7
663,Very helpful,3,2023-06-16T17:00:00,0.33
664,Excellent content,2,2023-06-20T09:00:00,0.91
665,Too fast,2,2023-06-15T17:00:00,0.88
666,Too fast,4,2023-06-21T15:00:00,0.78
667,Too fast,4,2023-06-11T15:00:00,0.5
668,Excellent content,3,2023-06-04T09:00:00,0.73
669,Excellent content,3,2023-06-28T10:00:00,0.87
670,Very helpful,4,2023-06-17T14:00:00,0.76
671,Too fast,4,2023-06-18T12:00:00,0.8
672,Could be better,5,2023-06-11T18:00:00,0.79
673,Very helpful,3,2023-06-25T09:00:00,0.95
674,Excellent content,3,2023-06-11T09:00:00,0.43
675,Too fast,4,2023-06-27T17:00:00,0.39
676,Excellent content,4,2023-06-23T13:00:00,0.78
677,Very helpful,4,2023-06-07T14:00:00,0.6
678,Could be better,2,2023-06-24T11:00:00,0.66
679,Could be better,2,2023-06-19T17:00:00,0.7
680,Too fast,4,2023-06-12T09:00:00,0.74
681,Very helpful,2,2023-06-12T09:00:00,0.89
682,Very helpful,4,2023-06-07T09:00:00,0.47
683,Too fast,4,2023-06-07T13:00:00,0.67
684,Could be better,5,2023-06-26T13:00:00,0.92
685,Could be better,3,2023-06-05T18:00:00,0.67
686,Could be better,4,2023-06-01T09:00:00,0.48
687,Excellent content,2,2023-06-28T16:00:00,0.34
688,Could be better,4,2023-06-23T15:00:00,0.6
689,Excellent content,5,2023-06-21T15:00:00,0.87
690,Excellent content,3,2023-06-23T11:00:00,0.56
691,Too fast,3,2023-06-17T09:00:00,0.35
692,Could be better,4,2023-06-19T15:00:00,0.68
693,Very helpful,5,2023-06-20T13:00:00,0.86
694,Could be better,4,2023-06-01T15:00:00,0.77
695,Excellent content,3,2023-06-15T14:00:00,0.51
696,Excellent content,5,2023-06-05T09:00:00,0.51
697,Very helpful,4,2023-06-05T09:00:00,0.94
698,Very helpful,4,2023-06-11T18:00:00,0.67
699,Could be better,4,2023-06-21T13:00:00,0.4
700,Excellent content,5,2023-06-03T15:00:00,0.54
701,Very helpful,3,2023-06-07T11:00:00,0.93
702,Too fast,2,2023-06-24T14:00:00,0.7
703,Could be better,5,2023-06-22T09:00:00,0.68
704,Could be better,4,2023-06-24T09:00:00,0.72
705,Too fast,3,2023-06-18T15:00:00,0.64
706,Too fast,5,2023-06-09T18:00:00,0.92
707,Too fast,3,2023-06-14T11:00:00,0.67
708,Too fast,5,2023-06-14T17:00:00,0.78
709,Excellent content,4,2023-06-14T16:00:00,0.38
710,Too fast,4,2023-06-22T12:00:00,0.32
711,Excellent content,2,2023-06-01T10:00:00,0.48
712,Could be better,4,2023-06-08T09:00:00,0.67
713,Very helpful,5,2023-06-25T14:00:00,0.9
714,Excellent content,3,2023-06-14T14:00:00,0.66
715,Too fast,4,2023-06-25T09:00:00,0.93
716,Could be better,4,2023-06-21T16:00:00,0.7
717,Very helpful,3,2023-06-17T13:00:00,0.62
718,Too fast,4,2023-06-27T11:00:00,0.78
719,Excellent content,4,2023-06-04T13:00:00,0.72
720,Too fast,4,2023-06-18T12:00:00,0.33
721,Too fast,4,2023-06-22T16:00:00,0.89
722,Too fast,5,2023-06-10T14:00:00,0.72
723,Too fast,4,2023-06-19T14:00:00,0.67
724,Too fast,3,2023-06-07T16:00:00,0.87
725,Very helpful,4,2023-06-14T11:00:00,0.89
726,Excellent content,4,2023-06-28T14:00:00,0.73
727,Could be better,2,2023-06-27T12:00:00,0.91
728,Could be better,2,2023-06-16T17:00:00,0.41
729,Could be better,4,2023-06-25T16:00:00,0.65
730,Excellent content,4,2023-06-06T14:00:00,0.59
731,Very helpful,4,2023-06-19T13:00:00,0.94
732,Very helpful,4,2023-06-21T18:00:00,0.48
733,Very helpful,3,2023-06-14T17:00:00,0.88
734,Excellent content,4,2023-06-28T17:00:00,0.6
735,Too fast,4,2023-06-19T18:00:00,0.46
736,Could be better,4,2023-06-24T09:00:00,0.76
737,Very helpful,4,2023-06-25T13:00:00,0.47
738,Could be better,4,2023-06-05T17:00:00,0.54
739,Excellent content,3,2023-06-04T11:00:00,0.3
740,Very helpful,5,2023-06-08T11:00:00,0.7
741,Could be better,4,2023-06-13T17:00:00,0.94
742,Too fast,4,2023-06-10T16:00:00,0.34
743,Excellent content,4,2023-06-01T15:00:00,0.67
744,Very helpful,5,2023-06-06T10:00:00,0.47
745,Too fast,3,2023-06-20T14:00:00,0.43
746,Very helpful,5,2023-06-22T16:00:00,0.52
747,Could be better,4,2023-06-15T10:00:00,0.37
748,Could be better,4,2023-06-04T09:00:00,0.39
749,Very helpful,4,2023-06-23T18:00:00,0.95
750,Very helpful,5,2023-06-22T12:00:00,0.59
751,Excellent content,2,2023-06-03T15:00:00,0.49
752,Could be better,4,2023-06-06T11:00:00,0.54
753,Could be better,4,2023-06-18T18:00:00,0.6
754,Too fast,3,2023-06-01T15:00:00,0.82
755,Too fast,4,2023-06-05T09:00:00,0.82
756,Excellent content,5,2023-06-22T11:00:00,0.38
757,Excellent content,3,2023-06-04T16:00:00,0.5
758,Excellent content,4,2023-06-26T10:00:00,0.83
759,Could be better,4,2023-06-23T15:00:00,0.75
760,Very helpful,4,2023-06-08T18:00:00,0.33
761,Too fast,4,2023-06-13T16:00:00,0.3
762,Could be better,3,2023-06-25T16:00:00,0.9
763,Could be better,4,2023-06-17T16:00:00,0.93
764,Too fast,3,2023-06-11T11:00:00,0.89
765,Very helpful,4,2023-06-01T09:00:00,0.8
766,Too fast,4,2023-06-27T13:00:00,0.56
767,Too fast,5,2023-06-06T15:00:00,0.78
768,Excellent content,3,2023-06-24T09:00:00,0.58
769,Too fast,5,2023-06-14T10:00:00,0.8
770,Very helpful,4,2023-06-08T11:00:00,0.58
771,Could be better,4,2023-06-17T12:00:00,0.75
772,Could be better,4,2023-06-13T09:00:00,0.46
773,Too fast,4,2023-06-22T11:00:00,0.68
774,Could be better,4,2023-06-19T17:00:00,0.43
775,Very helpful,5,2023-06-26T10:00:00,0.37
776,Could be better,2,2023-06-09T13:00:00,0.76
777,Too fast,4,2023-06-02T16:00:00,0.92
778,Excellent content,2,2023-06-07T15:00:00,0.55
779,Excellent content,5,2023-06-06T10:00:00,0.7
780,Excellent content,4,2023-06-16T18:00:00,0.76
781,Could be better,4,2023-06-11T18:00:00,0.64
782,Excellent content,2,2023-06-26T12:00:00,0.57
783,Excellent content,2,2023-06-04T10:00:00,0.65
784,Excellent content,4,2023-06-11T18:00:00,0.79
785,Could be better,4,2023-06-14T16:00:00,0.68
786,Excellent content,4,2023-06-17T14:00:00,0.75
787,Excellent content,2,2023-06-02T10:00:00,0.38
788,Too fast,5,2023-06-18T18:00:00,0.76
789,Very helpful,5,2023-06-28T13:00:00,0.6
790,Excellent content,5,2023-06-11T16:00:00,0.73
791,Could be better,4,2023-06-01T14:00:00,0.67
792,Too fast,4,2023-06-07T14:00:00,0.31
793,Too fast,4,2023-06-02T17:00:00,0.9
794,Could be better,4,2023-06-10T10:00:00,0.82
795,Excellent content,5,2023-06-20T11:00:00,0.72
796,Excellent content,3,2023-06-18T11:00:00,0.66
797,Could be better,3,2023-06-28T09:00:00,0.94
798,Too fast,4,2023-06-15T12:00:00,0.9
799,Too fast,4,2023-06-22T10:00:00,0.41
800,Very helpful,5,2023-06-15T11:00:00,0.7
801,Too fast,5,2023-06-26T10:00:00,0.35
802,Too fast,4,2023-06-16T18:00:00,0.68
803,Very helpful,4,2023-06-15T11:00:00,0.68
804,Very helpful,4,2023-06-01T10:00:00,0.38
805,Very helpful,5,2023-06-28T10:00:00,0.65
806,Too fast,4,2023-06-15T11:00:00,0.59
807,Too fast,3,2023-06-26T17:00:00,0.54
808,Too fast,4,2023-06-26T18:00:00,0.53
809,Too fast,2,2023-06-11T12:00:00,0.31
810,Too fast,3,2023-06-07T17:00:00,0.63
811,Could be better,4,2023-06-01T11:00:00,0.51
812,Very helpful,5,2023-06-25T14:00:00,0.43
813,Too fast,3,2023-06-02T18:00:00,0.67
814,Could be better,4,2023-06-27T17:00:00,0.79
815,Could be better,3,2023-06-20T10:00:00,0.74
816,Too fast,3,2023-06-08T14:00:00,0.89
817,Too fast,4,2023-06-03T11:00:00,0.65
818,Could be better,4,2023-06-06T10:00:00,0.54
819,Excellent content,2,2023-06-09T09:00:00,0.68
820,Excellent content,2,2023-06-09T11:00:00,0.47
821,Too fast,4,2023-06-05T12:00:00,0.47
822,Excellent content,4,2023-06-17T10:00:00,0.56
823,Very helpful,5,2023-06-05T12:00:00,0.79
824,Very helpful,2,2023-06-09T09:00:00,0.72
825,Could be better,5,2023-06-18T14:00:00,0.75
826,Too fast,2,2023-06-24T15:00:00,0.72
827,Could be better,4,2023-06-21T12:00:00,0.33
828,Could be better,4,2023-06-15T13:00:00,0.56
829,Too fast,4,2023-06-18T15:00:00,0.63
830,Excellent content,4,2023-06-14T11:00:00,0.49
831,Too fast,5,2023-06-14T16:00:00,0.69
832,Excellent content,4,2023-06-06T15:00:00,0.68
833,Excellent content,5,2023-06-14T12:00:00,0.58
834,Excellent content,2,2023-06-14T12:00:00,0.83
835,Excellent content,4,2023-06-15T12:00:00,0.5
836,Very helpful,3,2023-06-24T10:00:00,0.49
837,Could be better,5,2023-06-06T11:00:00,0.95
838,Excellent content,4,2023-06-05T13:00:00,0.68
839,Excellent content,4,2023-06-18T09:00:00,0.32
840,Very helpful,3,2023-06-25T10:00:00,0.4
841,Excellent content,4,2023-06-22T18:00:00,0.42
842,Too fast,4,2023-06-05T09:00:00,0.33
843,Too fast,4,2023-06-07T10:00:00,0.93
844,Could be better,4,2023-06-14T16:00:00,0.64
845,Too fast,4,2023-06-10T15:00:00,0.39
846,Too fast,4,2023-06-28T18:00:00,0.69
847,Excellent content,4,2023-06-25T18:00:00,0.66
848,Could be better,2,2023-06-05T10:00:00,0.38
849,Excellent content,3,2023-06-04T14:00:00,0.86
850,Could be better,4,2023-06-02T17:00:00,0.47
851,Excellent content,5,2023-06-01T10:00:00,0.88
852,Very helpful,4,2023-06-28T11:00:00,0.37
853,Could be better,4,2023-06-14T15:00:00,0.87
854,Very helpful,4,2023-06-04T18:00:00,0.58
855,Excellent content,3,2023-06-13T18:00:00,0.44
856,Very helpful,2,2023-06-07T11:00:00,0.75
857,Excellent content,4,2023-06-15T16:00:00,0.89
858,Could be better,4,2023-06-21T17:00:00,0.4
859,Too fast,5,2023-06-02T14:00:00,0.83
860,Excellent content,3,2023-06-27T18:00:00,0.31
861,Excellent content,5,2023-06-22T15:00:00,0.77
862,Very helpful,5,2023-06-07T17:00:00,0.41
863,Excellent content,2,2023-06-04T10:00:00,0.75
864,Too fast,4,2023-06-07T11:00:00,0.71
865,Too fast,4,2023-06-05T17:00:00,0.76
866,Excellent content,3,2023-06-07T15:00:00,0.72
867,Excellent content,5,2023-06-19T13:00:00,0.75
868,Excellent content,4,2023-06-26T10:00:00,0.38
869,Very helpful,4,2023-06-09T12:00:00,0.93
870,Very helpful,4,2023-06-19T15:00:00,0.64
871,Could be better,5,2023-06-14T12:00:00,0.33
872,Too fast,4,2023-06-13T13:00:00,0.82
873,Too fast,4,2023-06-04T18:00:00,0.59
874,Could be better,4,2023-06-04T18:00:00,0.65
875,Very helpful,5,2023-06-21T18:00:00,0.69
876,Excellent content,4,2023-06-14T10:00:00,0.38
877,Too fast,3,2023-06-11T17:00:00,0.83
878,Too fast,3,2023-06-05T14:00:00,0.65
879,Too fast,4,2023-06-06T09:00:00,0.77
880,Too fast,4,2023-06-22T17:00:00,0.82
881,Excellent content,5,2023-06-14T16:00:00,0.38
882,Too fast,5,2023-06-28T09:00:00,0.58
883,Too fast,5,2023-06-27T14:00:00,0.91
884,Could be better,4,2023-06-05T16:00:00,0.62
885,Too fast,4,2023-06-22T11:00:00,0.84
886,Excellent content,5,2023-06-08T17:00:00,0.37
887,Too fast,5,2023-06-01T13:00:00,0.33
888,Too fast,4,2023-06-10T16:00:00,0.45
889,Could be better,4,2023-06-28T13:00:00,0.55
890,Could be better,5,2023-06-10T12:00:00,0.38
891,Very helpful,4,2023-06-16T09:00:00,0.69
892,Very helpful,5,2023-06-19T13:00:00,0.32
893,Very helpful,2,2023-06-08T17:00:00,0.31
894,Excellent content,5,2023-06-04T10:00:00,0.38
895,Could be better,2,2023-06-04T17:00:00,0.55
896,Too fast,4,2023-06-09T18:00:00,0.73
897,Excellent content,2,2023-06-12T12:00:00,0.66
898,Very helpful,3,2023-06-12T16:00:00,0.54
899,Very helpful,3,2023-06-19T10:00:00,0.46
900,Could be better,4,2023-06-13T12:00:00,0.31
901,Excellent content,4,2023-06-06T15:00:00,0.73
902,Could be better,4,2023-06-22T16:00:00,0.35
903,Excellent content,4,2023-06-05T13:00:00,0.93
904,Could be better,3,2023-06-16T13:00:00,0.55
905,Excellent content,4,2023-06-20T15:00:00,0.71
906,Could be better,4,2023-06-09T16:00:00,0.5
907,Very helpful,4,2023-06-02T11:00:00,0.88
908,Excellent content,5,2023-06-20T15:00:00,0.55
909,Very helpful,4,2023-06-03T09:00:00,0.92
910,Excellent content,4,2023-06-12T17:00:00,0.33
911,Excellent content,3,2023-06-27T10:00:00,0.38
912,Excellent content,5,2023-06-05T15:00:00,0.58
913,Too fast,4,2023-06-16T09:00:00,0.76
914,Could be better,4,2023-06-25T10:00:00,0.71
915,Very helpful,2,2023-06-04T14:00:00,0.67
916,Excellent content,3,2023-06-07T18:00:00,0.49
917,Excellent content,4,2023-06-21T15:00:00,0.76
918,Excellent content,4,2023-06-13T16:00:00,0.83
919,Could be better,5,2023-06-18T14:00:00,0.36
920,Excellent content,4,2023-06-19T11:00:00,0.31
921,Very helpful,4,2023-06-09T15:00:00,0.64
922,Excellent content,4,2023-06-05T18:00:00,0.48
923,Excellent content,4,2023-06-09T16:00:00,0.49
924,Very helpful,2,2023-06-21T09:00:00,0.87
925,Could be better,3,2023-06-21T14:00:00,0.88
926,Excellent content,3,2023-06-06T12:00:00,0.88
927,Too fast,4,2023-06-09T10:00:00,0.31
928,Very helpful,5,2023-06-04T18:00:00,0.92
929,Too fast,5,2023-06-18T16:00:00,0.56
930,Too fast,4,2023-06-10T12:00:00,0.58
931,Could be better,4,2023-06-13T12:00:00,0.6
932,Could be better,4,2023-06-14T16:00:00,0.54
933,Too fast,5,2023-06-24T10:00:00,0.83
934,Excellent content,3,2023-06-09T09:00:00,0.61
935,Could be better,4,2023-06-11T14:00:00,0.64
936,Excellent content,5,2023-06-26T12:00:00,0.82
937,Excellent content,3,2023-06-25T16:00:00,0.49
938,Too fast,3,2023-06-15T11:00:00,0.43
939,Excellent content,3,2023-06-18T18:00:00,0.77
940,Very helpful,4,2023-06-17T11:00:00,0.51
941,Could be better,4,2023-06-12T16:00:00,0.54
942,Very helpful,4,2023-06-25T10:00:00,0.43
943,Excellent content,3,2023-06-28T17:00:00,0.85
944,Excellent content,3,2023-06-07T09:00:00,0.41
945,Too fast,3,2023-06-11T15:00:00,0.88
946,Very helpful,2,2023-06-28T10:00:00,0.32
947,Very helpful,3,2023-06-25T10:00:00,0.82
948,Could be better,4,2023-06-19T16:00:00,0.84
949,Could be better,5,2023-06-14T14:00:00,0.4
950,Very helpful,3,2023-06-17T12:00:00,0.65
951,Could be better,3,2023-06-18T11:00:00,0.41
952,Excellent content,3,2023-06-19T13:00:00,0.86
953,Very helpful,4,2023-06-17T18:00:00,0.67
954,Very helpful,3,2023-06-04T15:00:00,0.67
955,Could be better,4,2023-06-12T11:00:00,0.45
956,Too fast,3,2023-06-16T17:00:00,0.61
957,Excellent content,5,2023-06-17T17:00:00,0.33
958,Too fast,4,2023-06-14T10:00:00,0.78
959,Could be better,4,2023-06-25T18:00:00,0.42
960,Excellent content,4,2023-06-14T15:00:00,0.85
961,Too fast,4,2023-06-28T17:00:00,0.81
962,Excellent content,4,2023-06-19T12:00:00,0.8
963,Could be better,4,2023-06-02T10:00:00,0.49
964,Very helpful,4,2023-06-16T18:00:00,0.77
965,Could be better,2,2023-06-13T17:00:00,0.5
966,Too fast,4,2023-06-17T09:00:00,0.32
967,Very helpful,3,2023-06-17T09:00:00,0.92
968,Excellent content,4,2023-06-15T11:00:00,0.46
969,Too fast,5,2023-06-17T13:00:00,0.86
970,Too fast,3,2023-06-20T17:00:00,0.54
971,Excellent content,4,2023-06-14T15:00:00,0.93
972,Could be better,4,2023-06-19T18:00:00,0.74
973,Could be better,3,2023-06-12T18:00:00,0.42
974,Could be better,3,2023-06-03T17:00:00,0.68
975,Very helpful,2,2023-06-11T18:00:00,0.68
976,Very helpful,4,2023-06-22T18:00:00,0.68
977,Could be better,4,2023-06-07T17:00:00,0.52
978,Too fast,3,2023-06-19T14:00:00,0.66
979,Excellent content,5,2023-06-06T17:00:00,0.51
980,Excellent content,5,2023-06-19T09:00:00,0.78
981,Could be better,4,2023-06-16T17:00:00,0.63
982,Very helpful,4,2023-06-03T17:00:00,0.52
983,Could be better,4,2023-06-14T15:00:00,0.78
984,Very helpful,5,2023-06-04T17:00:00,0.49
985,Too fast,4,2023-06-18T16:00:00,0.58
986,Could be better,4,2023-06-03T15:00:00,0.44
987,Very helpful,5,2023-06-19T09:00:00,0.48
988,Very helpful,3,2023-06-04T10:00:00,0.92
989,Very helpful,4,2023-06-10T18:00:00,0.79
990,Too fast,4,2023-06-23T14:00:00,0.37
991,Too fast,4,2023-06-02T12:00:00,0.77
992,Very helpful,4,2023-06-28T12:00:00,0.84
993,Very helpful,2,2023-06-11T14:00:00,0.59
994,Excellent content,3,2023-06-05T16:00:00,0.51
995,Too fast,4,2023-06-13T18:00:00,0.55
996,Too fast,5,2023-06-18T15:00:00,0.41
997,Excellent content,3,2023-06-11T11:00:00,0.94
998,Excellent content,4,2023-06-20T15:00:00,0.44
999,Could be better,3,2023-06-16T12:00:00,0.31
1000,Excellent content,4,2023-06-01T10:00:00,0.94
1001,Excellent content,4,2023-06-08T16:00:00,0.79
1002,Very helpful,2,2023-06-28T16:00:00,0.94
1003,Very helpful,5,2023-06-14T14:00:00,0.34
1004,Excellent content,4,2023-06-25T12:00:00,0.74
1005,Very helpful,2,2023-06-07T15:00:00,0.41
